ngram,count,label,n
entrance,8,REJECT,1
tree,8,REJECT,1
circular,8,REJECT,1
loose,8,REJECT,1
established,8,REJECT,1
dysthymic,8,REJECT,1
interplay,8,REJECT,1
empty,8,REJECT,1
cable,8,REJECT,1
asking,8,REJECT,1
hypomania,8,REJECT,1
disrupted,8,REJECT,1
continues,8,REJECT,1
institutions,8,REJECT,1
vivid,8,REJECT,1
nc,8,REJECT,1
spherical,8,REJECT,1
12x,8,REJECT,1
aqueous,8,REJECT,1
sodium,8,REJECT,1
accountable,8,REJECT,1
defend,8,REJECT,1
infected,8,REJECT,1
ongoing,8,REJECT,1
pauses,8,REJECT,1
modifications,8,REJECT,1
colleagues,8,REJECT,1
biases,8,REJECT,1
neural,8,REJECT,1
inadequate,8,REJECT,1
technical,8,REJECT,1
impairs,8,REJECT,1
affection,8,REJECT,1
establish,8,REJECT,1
ce,8,REJECT,1
grandfather,8,REJECT,1
comedy,8,REJECT,1
dropped,8,REJECT,1
children's,8,REJECT,1
freedom,8,REJECT,1
phrases,8,REJECT,1
meters,8,REJECT,1
separation,8,REJECT,1
format,8,REJECT,1
author's,8,REJECT,1
rewrite,8,REJECT,1
amplitude,8,REJECT,1
naoh,8,REJECT,1
clients,8,REJECT,1
membrane,8,REJECT,1
moon,8,REJECT,1
devastating,8,REJECT,1
misleading,8,REJECT,1
fish,8,REJECT,1
bag,8,REJECT,1
consent,8,REJECT,1
carried,8,REJECT,1
tools,8,REJECT,1
detailed,8,REJECT,1
icd,8,REJECT,1
subjects,8,REJECT,1
2cm,8,REJECT,1
bath,8,REJECT,1
neurotransmitter,8,REJECT,1
apa,8,REJECT,1
thesis,8,REJECT,1
save,8,REJECT,1
babies,8,REJECT,1
researcher,8,REJECT,1
dress,8,REJECT,1
continuing,8,REJECT,1
frustrated,8,REJECT,1
proximity,8,REJECT,1
arms,8,REJECT,1
personally,8,REJECT,1
accompanying,8,REJECT,1
serotonin,8,REJECT,1
committee,8,REJECT,1
consist,8,REJECT,1
disabled,8,REJECT,1
lying,8,REJECT,1
brings,8,REJECT,1
eternal,8,REJECT,1
count,8,REJECT,1
huge,8,REJECT,1
solved,8,REJECT,1
legibly,8,REJECT,1
completing,8,REJECT,1
audience,8,REJECT,1
awkward,8,REJECT,1
attribute,8,REJECT,1
disoriented,8,REJECT,1
apparent,8,REJECT,1
load,8,REJECT,1
disturbed,8,REJECT,1
winning,8,REJECT,1
england,8,REJECT,1
news,8,REJECT,1
burning,8,REJECT,1
piece,8,REJECT,1
locations,8,REJECT,1
enumerate,8,REJECT,1
spinal,8,REJECT,1
blog,8,REJECT,1
marquette,8,REJECT,1
mississippi,8,REJECT,1
beauty,8,REJECT,1
confident,8,REJECT,1
mary,8,REJECT,1
terrified,8,REJECT,1
cortex,8,REJECT,1
poorly,8,REJECT,1
summarize,8,REJECT,1
loop,8,REJECT,1
sickness,8,REJECT,1
acute,8,REJECT,1
roots,8,REJECT,1
player,8,REJECT,1
exchange,8,REJECT,1
silence,8,REJECT,1
spasms,8,REJECT,1
smooth,8,REJECT,1
solubility,8,REJECT,1
inverse,8,REJECT,1
stores,8,REJECT,1
complicated,8,REJECT,1
town,8,REJECT,1
findings,8,REJECT,1
requirements,8,REJECT,1
instructor,8,REJECT,1
noted,8,REJECT,1
attributed,8,REJECT,1
mode,8,REJECT,1
serve,8,REJECT,1
billion,8,REJECT,1
cruel,8,REJECT,1
expand,8,REJECT,1
attempting,8,REJECT,1
una,8,REJECT,1
shouldn't,8,REJECT,1
gradually,8,REJECT,1
demonstrate,8,REJECT,1
lobe,8,REJECT,1
virtue,8,REJECT,1
serves,8,REJECT,1
emphasize,8,REJECT,1
divorce,8,REJECT,1
stem,8,REJECT,1
south,8,REJECT,1
organs,8,REJECT,1
chair,8,REJECT,1
helplessness,8,REJECT,1
hit,8,REJECT,1
distinguishing,8,REJECT,1
raises,8,REJECT,1
decides,8,REJECT,1
melatonin,8,REJECT,1
openly,8,REJECT,1
pineal,8,REJECT,1
adjust,8,REJECT,1
kid,8,REJECT,1
powers,8,REJECT,1
narrator,8,REJECT,1
loses,8,REJECT,1
afterlife,8,REJECT,1
manufactured,8,REJECT,1
categorized,8,REJECT,1
budget,8,REJECT,1
tremors,8,REJECT,1
voluntary,8,REJECT,1
dioxide,8,REJECT,1
borrowing,8,REJECT,1
corresponding,8,REJECT,1
lengths,8,REJECT,1
gratification,8,REJECT,1
gibbons,8,REJECT,1
ogden,8,REJECT,1
overweight,8,REJECT,1
phosphorus,8,REJECT,1
balloon,8,REJECT,1
buying,8,REJECT,1
assignment,8,REJECT,1
categories,8,REJECT,1
classification,8,REJECT,1
rape,8,REJECT,1
hatred,8,REJECT,1
insensitive,8,REJECT,1
universe,8,REJECT,1
uk,8,REJECT,1
overly,8,REJECT,1
sacral,8,REJECT,1
erectile,8,REJECT,1
hadith,8,REJECT,1
obese,8,REJECT,1
orgasms,8,REJECT,1
foreplay,8,REJECT,1
manipulated,8,REJECT,1
bulimic,8,REJECT,1
election,8,REJECT,1
swallowing,8,REJECT,1
bedwetting,8,REJECT,1
core,8,REJECT,1
sympathy,8,REJECT,1
incomes,8,REJECT,1
pendulum,8,REJECT,1
prayer,8,REJECT,1
addams,8,REJECT,1
dni,8,REJECT,1
hominem,8,REJECT,1
cathinones,8,REJECT,1
csb,8,REJECT,1
infant,8,REJECT,1
bowels,8,REJECT,1
ied,8,REJECT,1
accommodate,7,REJECT,1
mail,7,REJECT,1
earliest,7,REJECT,1
derived,7,REJECT,1
classify,7,REJECT,1
boss,7,REJECT,1
resulted,7,REJECT,1
kingdom,7,REJECT,1
atomic,7,REJECT,1
measurement,7,REJECT,1
determination,7,REJECT,1
regain,7,REJECT,1
minute,7,REJECT,1
insecure,7,REJECT,1
fossil,7,REJECT,1
observer,7,REJECT,1
smallest,7,REJECT,1
calculator,7,REJECT,1
fearful,7,REJECT,1
misdiagnosed,7,REJECT,1
incredibly,7,REJECT,1
shaking,7,REJECT,1
trembling,7,REJECT,1
repent,7,REJECT,1
supernatural,7,REJECT,1
backgrounds,7,REJECT,1
ridiculed,7,REJECT,1
employed,7,REJECT,1
encouraging,7,REJECT,1
incorrectly,7,REJECT,1
pre,7,REJECT,1
refuses,7,REJECT,1
freud,7,REJECT,1
strangers,7,REJECT,1
suggested,7,REJECT,1
feed,7,REJECT,1
min,7,REJECT,1
successfully,7,REJECT,1
excellent,7,REJECT,1
walks,7,REJECT,1
loud,7,REJECT,1
built,7,REJECT,1
monthly,7,REJECT,1
decimal,7,REJECT,1
mainly,7,REJECT,1
library,7,REJECT,1
terminal,7,REJECT,1
6x,7,REJECT,1
buildings,7,REJECT,1
parameters,7,REJECT,1
drivers,7,REJECT,1
road,7,REJECT,1
heated,7,REJECT,1
composition,7,REJECT,1
occurrence,7,REJECT,1
former,7,REJECT,1
flux,7,REJECT,1
satisfied,7,REJECT,1
stronger,7,REJECT,1
global,7,REJECT,1
rigid,7,REJECT,1
refrigerant,7,REJECT,1
134a,7,REJECT,1
dot,7,REJECT,1
hcl,7,REJECT,1
blind,7,REJECT,1
metaphor,7,REJECT,1
impulsivity,7,REJECT,1
strict,7,REJECT,1
vessels,7,REJECT,1
advance,7,REJECT,1
uniformly,7,REJECT,1
irresponsible,7,REJECT,1
purchases,7,REJECT,1
highs,7,REJECT,1
inclined,7,REJECT,1
computed,7,REJECT,1
expressed,7,REJECT,1
promotes,7,REJECT,1
campaigns,7,REJECT,1
myth,7,REJECT,1
insanity,7,REJECT,1
symbols,7,REJECT,1
slower,7,REJECT,1
cat,7,REJECT,1
apraxia,7,REJECT,1
reflects,7,REJECT,1
friendship,7,REJECT,1
respected,7,REJECT,1
1pt,7,REJECT,1
homework,7,REJECT,1
contractions,7,REJECT,1
badly,7,REJECT,1
maladaptive,7,REJECT,1
campus,7,REJECT,1
humiliation,7,REJECT,1
tv,7,REJECT,1
understands,7,REJECT,1
patience,7,REJECT,1
marginalized,7,REJECT,1
talks,7,REJECT,1
comments,7,REJECT,1
rude,7,REJECT,1
push,7,REJECT,1
wouldn't,7,REJECT,1
cited,7,REJECT,1
twenty,7,REJECT,1
join,7,REJECT,1
earn,7,REJECT,1
east,7,REJECT,1
readers,7,REJECT,1
displacement,7,REJECT,1
devices,7,REJECT,1
noble,7,REJECT,1
describing,7,REJECT,1
intentions,7,REJECT,1
rooms,7,REJECT,1
bill,7,REJECT,1
discount,7,REJECT,1
suspicion,7,REJECT,1
plates,7,REJECT,1
molecules,7,REJECT,1
rocket,7,REJECT,1
gestures,7,REJECT,1
manifestation,7,REJECT,1
perpetuating,7,REJECT,1
positions,7,REJECT,1
curious,7,REJECT,1
mpa,7,REJECT,1
reached,7,REJECT,1
planet,7,REJECT,1
rope,7,REJECT,1
argon,7,REJECT,1
favor,7,REJECT,1
mutual,7,REJECT,1
efficient,7,REJECT,1
chose,7,REJECT,1
reassurance,7,REJECT,1
approaching,7,REJECT,1
whenever,7,REJECT,1
sniffing,7,REJECT,1
grimacing,7,REJECT,1
assist,7,REJECT,1
ballot,7,REJECT,1
perceives,7,REJECT,1
pictures,7,REJECT,1
pencil,7,REJECT,1
logically,7,REJECT,1
definitive,7,REJECT,1
myths,7,REJECT,1
tested,7,REJECT,1
intended,7,REJECT,1
manipulate,7,REJECT,1
subtraction,7,REJECT,1
suggestions,7,REJECT,1
qualified,7,REJECT,1
courses,7,REJECT,1
tense,7,REJECT,1
nominative,7,REJECT,1
obstacles,7,REJECT,1
neuro,7,REJECT,1
procedures,7,REJECT,1
oral,7,REJECT,1
societies,7,REJECT,1
compensate,7,REJECT,1
specialist,7,REJECT,1
consideration,7,REJECT,1
writer,7,REJECT,1
asthma,7,REJECT,1
disturbing,7,REJECT,1
previously,7,REJECT,1
attend,7,REJECT,1
leaders,7,REJECT,1
sitting,7,REJECT,1
radio,7,REJECT,1
agent,7,REJECT,1
worrying,7,REJECT,1
exaggerated,7,REJECT,1
expert,7,REJECT,1
misguided,7,REJECT,1
native,7,REJECT,1
continued,7,REJECT,1
evaluated,7,REJECT,1
protection,7,REJECT,1
monster,7,REJECT,1
employee,7,REJECT,1
screaming,7,REJECT,1
rarely,7,REJECT,1
uncommon,7,REJECT,1
monitor,7,REJECT,1
demonic,7,REJECT,1
possession,7,REJECT,1
design,7,REJECT,1
covered,7,REJECT,1
limiting,7,REJECT,1
diarrhea,7,REJECT,1
legitimate,7,REJECT,1
institution,7,REJECT,1
advocate,7,REJECT,1
basketball,7,REJECT,1
household,7,REJECT,1
arises,7,REJECT,1
peak,7,REJECT,1
boundaries,7,REJECT,1
sampling,7,REJECT,1
clues,7,REJECT,1
10cm,7,REJECT,1
couldn't,7,REJECT,1
aged,7,REJECT,1
switch,7,REJECT,1
attraction,7,REJECT,1
amnesia,7,REJECT,1
fig,7,REJECT,1
influences,7,REJECT,1
persecution,7,REJECT,1
mole,7,REJECT,1
wine,7,REJECT,1
consumers,7,REJECT,1
consumer,7,REJECT,1
walls,7,REJECT,1
door,7,REJECT,1
verify,7,REJECT,1
substitution,7,REJECT,1
reacts,7,REJECT,1
pounds,7,REJECT,1
barrier,7,REJECT,1
performed,7,REJECT,1
fasting,7,REJECT,1
listen,7,REJECT,1
con,7,REJECT,1
everybody,7,REJECT,1
shaping,7,REJECT,1
recommended,7,REJECT,1
thermal,7,REJECT,1
supplied,7,REJECT,1
silver,7,REJECT,1
earth's,7,REJECT,1
boys,7,REJECT,1
nm,7,REJECT,1
telephone,7,REJECT,1
monitoring,7,REJECT,1
defects,7,REJECT,1
fulfillment,7,REJECT,1
cups,7,REJECT,1
divisible,7,REJECT,1
indian,7,REJECT,1
ni,7,REJECT,1
duty,7,REJECT,1
paint,7,REJECT,1
proteins,7,REJECT,1
emma,7,REJECT,1
unlike,7,REJECT,1
ostracized,7,REJECT,1
similarities,7,REJECT,1
excitement,7,REJECT,1
laziness,7,REJECT,1
alienation,7,REJECT,1
parliament,7,REJECT,1
bodily,7,REJECT,1
detect,7,REJECT,1
latter,7,REJECT,1
counterproductive,7,REJECT,1
aid,7,REJECT,1
schedule,7,REJECT,1
pin,7,REJECT,1
cities,7,REJECT,1
marbles,7,REJECT,1
evident,7,REJECT,1
yrs,7,REJECT,1
flashbacks,7,REJECT,1
hrs,7,REJECT,1
coefficients,7,REJECT,1
pole,7,REJECT,1
sleepwalk,7,REJECT,1
el,7,REJECT,1
unlikely,7,REJECT,1
caring,7,REJECT,1
scream,7,REJECT,1
noun,7,REJECT,1
erratic,7,REJECT,1
agricultural,7,REJECT,1
preferred,7,REJECT,1
inflation,7,REJECT,1
recognizes,7,REJECT,1
socialize,7,REJECT,1
unreliable,7,REJECT,1
proxy,7,REJECT,1
intoxication,7,REJECT,1
parasympathetic,7,REJECT,1
cardiovascular,7,REJECT,1
instability,7,REJECT,1
delirium,7,REJECT,1
misuse,7,REJECT,1
consumed,7,REJECT,1
joint,7,REJECT,1
civil,7,REJECT,1
emotion,7,REJECT,1
bicycle,7,REJECT,1
consuming,7,REJECT,1
irresistible,7,REJECT,1
paraphilic,7,REJECT,1
commerce,7,REJECT,1
addictions,7,REJECT,1
engages,7,REJECT,1
numbered,7,REJECT,1
outcome,7,REJECT,1
unrealistic,7,REJECT,1
satisfy,7,REJECT,1
cutting,7,REJECT,1
mercury,7,REJECT,1
genitals,7,REJECT,1
info,7,REJECT,1
alloy,7,REJECT,1
genitalia,7,REJECT,1
turnover,7,REJECT,1
fantasy,7,REJECT,1
fetish,7,REJECT,1
flask,7,REJECT,1
reflex,7,REJECT,1
muslim,7,REJECT,1
emphasizes,7,REJECT,1
diuretics,7,REJECT,1
spasm,7,REJECT,1
judgmental,7,REJECT,1
humiliated,7,REJECT,1
dots,7,REJECT,1
menstruation,7,REJECT,1
aroused,7,REJECT,1
calories,7,REJECT,1
domestic,7,REJECT,1
urinates,7,REJECT,1
incontinence,7,REJECT,1
bloating,7,REJECT,1
teeth,7,REJECT,1
dehydration,7,REJECT,1
compensatory,7,REJECT,1
pressures,7,REJECT,1
purge,7,REJECT,1
currency,7,REJECT,1
feature,7,REJECT,1
possessions,7,REJECT,1
assigned,7,REJECT,1
const,7,REJECT,1
urea,7,REJECT,1
defence,7,REJECT,1
progesterone,7,REJECT,1
mephedrone,7,REJECT,1
measuring,6,REJECT,1
protons,6,REJECT,1
neutrons,6,REJECT,1
simplify,6,REJECT,1
endocrine,6,REJECT,1
sight,6,REJECT,1
iq,6,REJECT,1
confined,6,REJECT,1
disrespectful,6,REJECT,1
antidepressants,6,REJECT,1
ridicule,6,REJECT,1
ignored,6,REJECT,1
forum,6,REJECT,1
staff,6,REJECT,1
employer,6,REJECT,1
breaks,6,REJECT,1
won't,6,REJECT,1
speaks,6,REJECT,1
wind,6,REJECT,1
comparing,6,REJECT,1
okay,6,REJECT,1
reserved,6,REJECT,1
expressive,6,REJECT,1
biggest,6,REJECT,1
definitions,6,REJECT,1
dad,6,REJECT,1
proud,6,REJECT,1
rough,6,REJECT,1
sea,6,REJECT,1
wild,6,REJECT,1
transformation,6,REJECT,1
exhibits,6,REJECT,1
star,6,REJECT,1
smith,6,REJECT,1
cerebral,6,REJECT,1
tissue,6,REJECT,1
neuropsychological,6,REJECT,1
fuel,6,REJECT,1
originally,6,REJECT,1
quantities,6,REJECT,1
securities,6,REJECT,1
print,6,REJECT,1
heights,6,REJECT,1
completes,6,REJECT,1
ramp,6,REJECT,1
elevation,6,REJECT,1
noting,6,REJECT,1
psychiatrists,6,REJECT,1
answered,6,REJECT,1
scientifically,6,REJECT,1
psychiatry,6,REJECT,1
ca,6,REJECT,1
organisms,6,REJECT,1
dear,6,REJECT,1
kill,6,REJECT,1
joy,6,REJECT,1
aq,6,REJECT,1
vectors,6,REJECT,1
representing,6,REJECT,1
portrayed,6,REJECT,1
orders,6,REJECT,1
spirituality,6,REJECT,1
sorry,6,REJECT,1
perhaps,6,REJECT,1
teenagers,6,REJECT,1
explaining,6,REJECT,1
names,6,REJECT,1
addresses,6,REJECT,1
imagination,6,REJECT,1
shot,6,REJECT,1
observation,6,REJECT,1
trip,6,REJECT,1
powerless,6,REJECT,1
lows,6,REJECT,1
hopeless,6,REJECT,1
efficiency,6,REJECT,1
package,6,REJECT,1
gravity,6,REJECT,1
cars,6,REJECT,1
geometric,6,REJECT,1
sit,6,REJECT,1
clock,6,REJECT,1
procedure,6,REJECT,1
implication,6,REJECT,1
centered,6,REJECT,1
premise,6,REJECT,1
reinforced,6,REJECT,1
socialization,6,REJECT,1
demands,6,REJECT,1
dental,6,REJECT,1
organized,6,REJECT,1
pneumonia,6,REJECT,1
isolating,6,REJECT,1
fluently,6,REJECT,1
decoding,6,REJECT,1
failings,6,REJECT,1
appropriately,6,REJECT,1
fetus,6,REJECT,1
instrument,6,REJECT,1
carefully,6,REJECT,1
admit,6,REJECT,1
prejudices,6,REJECT,1
covid,6,REJECT,1
closer,6,REJECT,1
participation,6,REJECT,1
unintelligent,6,REJECT,1
tool,6,REJECT,1
connections,6,REJECT,1
epilepsy,6,REJECT,1
align,6,REJECT,1
salary,6,REJECT,1
farmers,6,REJECT,1
lands,6,REJECT,1
injured,6,REJECT,1
individualized,6,REJECT,1
counter,6,REJECT,1
brainliest,6,REJECT,1
generalization,6,REJECT,1
advocating,6,REJECT,1
drinks,6,REJECT,1
soda,6,REJECT,1
flexibility,6,REJECT,1
officers,6,REJECT,1
margin,6,REJECT,1
portion,6,REJECT,1
variance,6,REJECT,1
torque,6,REJECT,1
pt,6,REJECT,1
proposition,6,REJECT,1
grunting,6,REJECT,1
genders,6,REJECT,1
rectangular,6,REJECT,1
stored,6,REJECT,1
pds,6,REJECT,1
links,6,REJECT,1
controls,6,REJECT,1
ocean,6,REJECT,1
arc,6,REJECT,1
inferior,6,REJECT,1
rotate,6,REJECT,1
pulled,6,REJECT,1
symbol,6,REJECT,1
privacy,6,REJECT,1
invest,6,REJECT,1
pays,6,REJECT,1
1st,6,REJECT,1
acquire,6,REJECT,1
accident,6,REJECT,1
compressed,6,REJECT,1
losses,6,REJECT,1
encouragement,6,REJECT,1
variation,6,REJECT,1
inherent,6,REJECT,1
cr,6,REJECT,1
visible,6,REJECT,1
friendly,6,REJECT,1
twitching,6,REJECT,1
flexible,6,REJECT,1
schedules,6,REJECT,1
sake,6,REJECT,1
codes,6,REJECT,1
evaluating,6,REJECT,1
objective,6,REJECT,1
resource,6,REJECT,1
sharing,6,REJECT,1
hinder,6,REJECT,1
advertising,6,REJECT,1
plain,6,REJECT,1
discussing,6,REJECT,1
textit,6,REJECT,1
ac,6,REJECT,1
march,6,REJECT,1
acquiring,6,REJECT,1
claims,6,REJECT,1
fractions,6,REJECT,1
workforce,6,REJECT,1
multiplication,6,REJECT,1
skill,6,REJECT,1
clause,6,REJECT,1
drawing,6,REJECT,1
varying,6,REJECT,1
moderate,6,REJECT,1
structural,6,REJECT,1
darkness,6,REJECT,1
inconsistent,6,REJECT,1
forcing,6,REJECT,1
organizing,6,REJECT,1
illustrate,6,REJECT,1
calcium,6,REJECT,1
dysgraphic,6,REJECT,1
guidelines,6,REJECT,1
fatigued,6,REJECT,1
drowsiness,6,REJECT,1
pathological,6,REJECT,1
african,6,REJECT,1
missed,6,REJECT,1
dimensional,6,REJECT,1
mutations,6,REJECT,1
kt,6,REJECT,1
submit,6,REJECT,1
pls,6,REJECT,1
contracting,6,REJECT,1
zeros,6,REJECT,1
posts,6,REJECT,1
search,6,REJECT,1
gulf,6,REJECT,1
mexico,6,REJECT,1
capitalized,6,REJECT,1
carl,6,REJECT,1
evening,6,REJECT,1
realistic,6,REJECT,1
paralyzed,6,REJECT,1
interferes,6,REJECT,1
dreaming,6,REJECT,1
ready,6,REJECT,1
frightening,6,REJECT,1
cout,6,REJECT,1
unfounded,6,REJECT,1
proton,6,REJECT,1
generalizations,6,REJECT,1
ruin,6,REJECT,1
logic,6,REJECT,1
educated,6,REJECT,1
fulfill,6,REJECT,1
agoraphobia,6,REJECT,1
vital,6,REJECT,1
autonomy,6,REJECT,1
craziness,6,REJECT,1
borsari,6,REJECT,1
virtuous,6,REJECT,1
noisy,6,REJECT,1
dementia,6,REJECT,1
rrr,6,REJECT,1
concentrations,6,REJECT,1
hose,6,REJECT,1
bigger,6,REJECT,1
letting,6,REJECT,1
inappropriately,6,REJECT,1
removing,6,REJECT,1
client's,6,REJECT,1
reckless,6,REJECT,1
radiation,6,REJECT,1
timing,6,REJECT,1
quote,6,REJECT,1
brick,6,REJECT,1
meat,6,REJECT,1
ethnic,6,REJECT,1
classmates,6,REJECT,1
dinner,6,REJECT,1
po,6,REJECT,1
portray,6,REJECT,1
overcoming,6,REJECT,1
conform,6,REJECT,1
entertainment,6,REJECT,1
vision,6,REJECT,1
spirit,6,REJECT,1
inclusivity,6,REJECT,1
granted,6,REJECT,1
engaged,6,REJECT,1
paul,6,REJECT,1
presents,6,REJECT,1
technique,6,REJECT,1
teens,6,REJECT,1
navigating,6,REJECT,1
neurobiological,6,REJECT,1
documented,6,REJECT,1
elasticity,6,REJECT,1
skipping,6,REJECT,1
palm,6,REJECT,1
overlooks,6,REJECT,1
wage,6,REJECT,1
theft,6,REJECT,1
facebook,6,REJECT,1
trisomy,6,REJECT,1
weighs,6,REJECT,1
shoes,6,REJECT,1
organism,6,REJECT,1
london,6,REJECT,1
kj,6,REJECT,1
james,6,REJECT,1
ww,6,REJECT,1
yy,6,REJECT,1
yellow,6,REJECT,1
murder,6,REJECT,1
shared,6,REJECT,1
smells,6,REJECT,1
rituals,6,REJECT,1
fortune,6,REJECT,1
card,6,REJECT,1
stuff,6,REJECT,1
criticized,6,REJECT,1
click,6,REJECT,1
probe,6,REJECT,1
october,6,REJECT,1
integrity,6,REJECT,1
cry,6,REJECT,1
hyper,6,REJECT,1
commands,6,REJECT,1
medicines,6,REJECT,1
mask,6,REJECT,1
angels,6,REJECT,1
apples,6,REJECT,1
wellbeing,6,REJECT,1
ignoring,6,REJECT,1
layers,6,REJECT,1
robbery,6,REJECT,1
glider,6,REJECT,1
traveled,6,REJECT,1
broad,6,REJECT,1
realized,6,REJECT,1
baseball,6,REJECT,1
adverse,6,REJECT,1
anterograde,6,REJECT,1
retrograde,6,REJECT,1
competitive,6,REJECT,1
raw,6,REJECT,1
lr,6,REJECT,1
outstanding,6,REJECT,1
brand,6,REJECT,1
blindness,6,REJECT,1
industries,6,REJECT,1
balls,6,REJECT,1
restricting,6,REJECT,1
coupon,6,REJECT,1
fiscal,6,REJECT,1
psychologically,6,REJECT,1
offering,6,REJECT,1
sti,6,REJECT,1
relations,6,REJECT,1
priority,6,REJECT,1
facilities,6,REJECT,1
cover,6,REJECT,1
relapse,6,REJECT,1
addicts,6,REJECT,1
jail,6,REJECT,1
se,6,REJECT,1
largest,6,REJECT,1
tenth,6,REJECT,1
aluminum,6,REJECT,1
twice,6,REJECT,1
prediction,6,REJECT,1
motorcycle,6,REJECT,1
cigarettes,6,REJECT,1
nations,6,REJECT,1
exhibitionism,6,REJECT,1
passengers,6,REJECT,1
ny,6,REJECT,1
navigation,6,REJECT,1
admitted,6,REJECT,1
recipes,6,REJECT,1
wellness,6,REJECT,1
mix,6,REJECT,1
western,6,REJECT,1
spinning,6,REJECT,1
nih,6,REJECT,1
persecutory,6,REJECT,1
houses,6,REJECT,1
discontinued,6,REJECT,1
texas,6,REJECT,1
taboo,6,REJECT,1
lb,6,REJECT,1
tangent,6,REJECT,1
preoccupied,6,REJECT,1
checking,6,REJECT,1
ailments,6,REJECT,1
pd,6,REJECT,1
saturation,6,REJECT,1
satisfying,6,REJECT,1
artery,6,REJECT,1
stimulates,6,REJECT,1
vice,6,REJECT,1
muslims,6,REJECT,1
undermine,6,REJECT,1
failed,6,REJECT,1
ineed,6,REJECT,1
partially,6,REJECT,1
smaller,6,REJECT,1
whatever,6,REJECT,1
condoms,6,REJECT,1
citation,6,REJECT,1
masculine,6,REJECT,1
degraded,6,REJECT,1
pe,6,REJECT,1
deliberately,6,REJECT,1
times10,6,REJECT,1
regurgitation,6,REJECT,1
entertaining,6,REJECT,1
enemas,6,REJECT,1
holistic,6,REJECT,1
lcc,6,REJECT,1
lbs,6,REJECT,1
society's,6,REJECT,1
grace,6,REJECT,1
derive,6,REJECT,1
accumulation,6,REJECT,1
grandeur,6,REJECT,1
abandoned,6,REJECT,1
maria,6,REJECT,1
fees,6,REJECT,1
classifies,6,REJECT,1
sd,6,REJECT,1
schizoid,6,REJECT,1
h0,6,REJECT,1
circlearray,6,REJECT,1
hypochondriasis,6,REJECT,1
acne,6,REJECT,1
dispensary,6,REJECT,1
autistic,6,REJECT,1
csbd,6,REJECT,1
banquo,6,REJECT,1
fecal,6,REJECT,1
defecation,6,REJECT,1
curiosity,6,REJECT,1
amputation,6,REJECT,1
odors,6,REJECT,1
dmsi,6,REJECT,1
polling,5,REJECT,1
requirement,5,REJECT,1
meter,5,REJECT,1
latin,5,REJECT,1
charles,5,REJECT,1
synthesis,5,REJECT,1
grocery,5,REJECT,1
helpless,5,REJECT,1
peer,5,REJECT,1
ph,5,REJECT,1
survive,5,REJECT,1
graphing,5,REJECT,1
choking,5,REJECT,1
demon,5,REJECT,1
grounded,5,REJECT,1
generalized,5,REJECT,1
dramatic,5,REJECT,1
welcome,5,REJECT,1
eccentric,5,REJECT,1
intention,5,REJECT,1
curable,5,REJECT,1
closest,5,REJECT,1
shallow,5,REJECT,1
anywhere,5,REJECT,1
occasions,5,REJECT,1
spot,5,REJECT,1
drives,5,REJECT,1
stationary,5,REJECT,1
ionic,5,REJECT,1
molecule,5,REJECT,1
silly,5,REJECT,1
placing,5,REJECT,1
reinforcing,5,REJECT,1
inner,5,REJECT,1
talented,5,REJECT,1
artists,5,REJECT,1
pathology,5,REJECT,1
advantage,5,REJECT,1
industrial,5,REJECT,1
thousands,5,REJECT,1
outlet,5,REJECT,1
reader,5,REJECT,1
dominant,5,REJECT,1
activation,5,REJECT,1
decomposition,5,REJECT,1
automobile,5,REJECT,1
absolutely,5,REJECT,1
zone,5,REJECT,1
campaign,5,REJECT,1
stream,5,REJECT,1
calling,5,REJECT,1
hole,5,REJECT,1
divide,5,REJECT,1
uncontrolled,5,REJECT,1
intersection,5,REJECT,1
mutism,5,REJECT,1
mystery,5,REJECT,1
ethically,5,REJECT,1
lesion,5,REJECT,1
witness,5,REJECT,1
emission,5,REJECT,1
feedback,5,REJECT,1
inhibition,5,REJECT,1
obligations,5,REJECT,1
deprived,5,REJECT,1
laboratory,5,REJECT,1
lewis,5,REJECT,1
apathy,5,REJECT,1
depth,5,REJECT,1
debate,5,REJECT,1
span,5,REJECT,1
expansive,5,REJECT,1
grandiosity,5,REJECT,1
amusing,5,REJECT,1
quiz,5,REJECT,1
persistently,5,REJECT,1
earns,5,REJECT,1
yard,5,REJECT,1
tip,5,REJECT,1
mess,5,REJECT,1
projects,5,REJECT,1
indicative,5,REJECT,1
wired,5,REJECT,1
chaotic,5,REJECT,1
passing,5,REJECT,1
preparing,5,REJECT,1
resort,5,REJECT,1
rehabilitation,5,REJECT,1
laughter,5,REJECT,1
reply,5,REJECT,1
