ngram,count,label,n
pain disorder,3,REJECT,2
certain part,3,REJECT,2
part body,3,REJECT,2
symptoms due,3,REJECT,2
attending physician,3,REJECT,2
sign underlying,3,REJECT,2
erection difficulty,3,REJECT,2
dependent variable,3,REJECT,2
understanding around,3,REJECT,2
man's reason,3,REJECT,2
godless girls,3,REJECT,2
cause someone's,3,REJECT,2
understanding cause,3,REJECT,2
someone's important,3,REJECT,2
identify underlying,3,REJECT,2
character lack,3,REJECT,2
election explain,3,REJECT,2
problem allowed,3,REJECT,2
seasonal affective,3,REJECT,2
affective disorder,3,REJECT,2
condition involuntarily,3,REJECT,2
social embarrassment,3,REJECT,2
bladder training,3,REJECT,2
disorder physical,3,REJECT,2
labeling individuals,3,REJECT,2
differential equations,3,REJECT,2
text quad,3,REJECT,2
involuntary urination,3,REJECT,2
deficiency moral,3,REJECT,2
medical intervention,3,REJECT,2
where involuntarily,3,REJECT,2
voltage source,3,REJECT,2
voltage amplitude,3,REJECT,2
wets bed,3,REJECT,2
contact means,3,REJECT,2
control bladder,3,REJECT,2
strong read,3,REJECT,2
cause ne,3,REJECT,2
avoidance social,3,REJECT,2
electron sup,3,REJECT,2
kg sup,3,REJECT,2
strong linear,3,REJECT,2
energy electron,3,REJECT,2
particle given,3,REJECT,2
frac mv,3,REJECT,2
mark identify,3,REJECT,2
identify three,3,REJECT,2
explain impact,3,REJECT,2
taking responsibility,3,REJECT,2
night time,3,REJECT,2
food already,3,REJECT,2
abdominal pain,3,REJECT,2
often considered,3,REJECT,2
experiences lead,3,REJECT,2
conditions likely,3,REJECT,2
solution find,3,REJECT,2
time thought,3,REJECT,2
conditions statement,3,REJECT,2
reflux disease,3,REJECT,2
worsen mental,3,REJECT,2
anxiety well,3,REJECT,2
tend focus,3,REJECT,2
conditions now,3,REJECT,2
letting go,3,REJECT,2
care self,3,REJECT,2
self compassion,3,REJECT,2
limit approaches,3,REJECT,2
balanced diet,3,REJECT,2
ways child,3,REJECT,2
unique perspective,3,REJECT,2
discriminatory violates,3,REJECT,2
symptoms get,3,REJECT,2
struggling disorder,3,REJECT,2
unhealthy behaviors,3,REJECT,2
likely harm,3,REJECT,2
behaviors control,3,REJECT,2
stigma judgment,3,REJECT,2
loose weight,3,REJECT,2
rid off,3,REJECT,2
serious eating,3,REJECT,2
psychological consequences,3,REJECT,2
psychiatric condition,3,REJECT,2
eating healthy,3,REJECT,2
healthy foods,3,REJECT,2
psychological biological,3,REJECT,2
often struggling,3,REJECT,2
worthy love,3,REJECT,2
excessive weight,3,REJECT,2
disorder develop,3,REJECT,2
define eating,3,REJECT,2
intake point,3,REJECT,2
love attention,3,REJECT,2
weight common,3,REJECT,2
lack morality,3,REJECT,2
surrounding food,3,REJECT,2
restricting food,3,REJECT,2
stressful events,3,REJECT,2
death loved,3,REJECT,2
one effects,3,REJECT,2
example first,3,REJECT,2
following year,3,REJECT,2
manufacturing input,3,REJECT,2
products produced,3,REJECT,2
compensatory behaviours,3,REJECT,2
laxatives diuretics,3,REJECT,2
vomiting excessive,3,REJECT,2
health complications,3,REJECT,2
laxative abuse,3,REJECT,2
vomiting often,3,REJECT,2
muscle pain,3,REJECT,2
illness strong,3,REJECT,2
episodes binge,3,REJECT,2
eating followed,3,REJECT,2
behavior symptom,3,REJECT,2
purging behaviors,3,REJECT,2
develop disorder,3,REJECT,2
true engage,3,REJECT,2
lives ultimately,3,REJECT,2
type eating,3,REJECT,2
person's body,3,REJECT,2
tv show,3,REJECT,2
instead focusing,3,REJECT,2
extremely dangerous,3,REJECT,2
behaviour considered,3,REJECT,2
compulsive behaviour,3,REJECT,2
self injuring,3,REJECT,2
self injury,3,REJECT,2
following functions,3,REJECT,2
code class,3,REJECT,2
bulimia binge,3,REJECT,2
compulsive urge,3,REJECT,2
mrs hale,3,REJECT,2
due stress,3,REJECT,2
diabetic ketoacidosis,3,REJECT,2
body dysmorphic,3,REJECT,2
dysmorphic disorder,3,REJECT,2
diabetes patients,3,REJECT,2
according report,3,REJECT,2
patients usually,3,REJECT,2
safe place,3,REJECT,2
thinking make,3,REJECT,2
take best,3,REJECT,2
mental problems,3,REJECT,2
choose condition,3,REJECT,2
disordered behaviors,3,REJECT,2
health important,3,REJECT,2
characterized obsession,3,REJECT,2
voting fundamental,3,REJECT,2
basic rights,3,REJECT,2
entire food,3,REJECT,2
restore balance,3,REJECT,2
lead unhealthy,3,REJECT,2
next year,3,REJECT,2
hourly wage,3,REJECT,2
wage rate,3,REJECT,2
probability hourly,3,REJECT,2
hourly charge,3,REJECT,2
found ways,3,REJECT,2
disorder incompetent,3,REJECT,2
quad cos,3,REJECT,2
frac 115cos,3,REJECT,2
theta left,3,REJECT,2
overcome symptoms,3,REJECT,2
exchange rate,3,REJECT,2
rate risk,3,REJECT,2
sales united,3,REJECT,2
option prices,3,REJECT,2
prices selling,3,REJECT,2
pound selling,3,REJECT,2
pound american,3,REJECT,2
pound next,3,REJECT,2
cdot text,3,REJECT,2
weight text,3,REJECT,2
different temperatures,3,REJECT,2
iron ii,3,REJECT,2
substrate concentration,3,REJECT,2
half saturation,3,REJECT,2
reaction mixture,3,REJECT,2
concentration substrate,3,REJECT,2
behavior cannot,3,REJECT,2
two main,3,REJECT,2
natural evil,3,REJECT,2
right right,3,REJECT,2
right choose,3,REJECT,2
contact reality,3,REJECT,2
anger resentment,3,REJECT,2
violates basic,3,REJECT,2
holistic approach,3,REJECT,2
potentially leading,3,REJECT,2
self awareness,3,REJECT,2
students weight,3,REJECT,2
weight mathrm,3,REJECT,2
lbs text,3,REJECT,2
sentence mean,3,REJECT,2
density rho,3,REJECT,2
actions lack,3,REJECT,2
characterized irresistible,3,REJECT,2
behavior means,3,REJECT,2
setting fires,3,REJECT,2
emotional development,3,REJECT,2
mind strong,3,REJECT,2
child use,3,REJECT,2
type friend,3,REJECT,2
don't really,3,REJECT,2
share personal,3,REJECT,2
urge steal,3,REJECT,2
steal objects,3,REJECT,2
objects needed,3,REJECT,2
needed personal,3,REJECT,2
personal use,3,REJECT,2
conditions create,3,REJECT,2
sense relief,3,REJECT,2
control disorders,3,REJECT,2
recurrent persistent,3,REJECT,2
behavior causes,3,REJECT,2
exhibit behavior,3,REJECT,2
condition disorder,3,REJECT,2
understanding access,3,REJECT,2
personal gain,3,REJECT,2
wrath reserved,3,REJECT,2
reject love,3,REJECT,2
sin rather,3,REJECT,2
controlling urges,3,REJECT,2
anxiety individuals,3,REJECT,2
we're going,3,REJECT,2
times times,3,REJECT,2
third year,3,REJECT,2
principal payment,3,REJECT,2
part speech,3,REJECT,2
act way,3,REJECT,2
emotional responses,3,REJECT,2
reason difficulty,3,REJECT,2
plot data,3,REJECT,2
closed loop,3,REJECT,2
loop gain,3,REJECT,2
characterized delusional,3,REJECT,2
powers abilities,3,REJECT,2
manipulate control,3,REJECT,2
plan humanity,3,REJECT,2
delusional beliefs,3,REJECT,2
god therefore,3,REJECT,2
down equation,3,REJECT,2
create safe,3,REJECT,2
problem mental,3,REJECT,2
one's hair,3,REJECT,2
hair now,3,REJECT,2
crazy fact,3,REJECT,2
anxiety obsessive,3,REJECT,2
esteem overall,3,REJECT,2
medication combination,3,REJECT,2
better support,3,REJECT,2
esteem even,3,REJECT,2
help control,3,REJECT,2
someone based,3,REJECT,2
relationships career,3,REJECT,2
co cdot,3,REJECT,2
liabilities equity,3,REJECT,2
company sold,3,REJECT,2
math class,3,REJECT,2
mrow msup,3,REJECT,2
prescription drugs,3,REJECT,2
common signs,3,REJECT,2
one symptoms,3,REJECT,2
viewed sinful,3,REJECT,2
condition sinful,3,REJECT,2
nature condition,3,REJECT,2
receive help,3,REJECT,2
way diagnose,3,REJECT,2
regardless actual,3,REJECT,2
actual value,3,REJECT,2
well physical,3,REJECT,2
issues related,3,REJECT,2
around example,3,REJECT,2
reduce severity,3,REJECT,2
themselves condition,3,REJECT,2
charge magnitude,3,REJECT,2
magnitude microcharges,3,REJECT,2
psychological conditions,3,REJECT,2
delusions grandeur,3,REJECT,2
delusion em,3,REJECT,2
delusions bizarre,3,REJECT,2
involve themes,3,REJECT,2
occupational functioning,3,REJECT,2
beliefs ideas,3,REJECT,2
individual choose,3,REJECT,2
individuals society,3,REJECT,2
disorders called,3,REJECT,2
individual fault,3,REJECT,2
hallucinations disorganized,3,REJECT,2
fixed beliefs,3,REJECT,2
often involve,3,REJECT,2
sign god,3,REJECT,2
complex one,3,REJECT,2
goods text,3,REJECT,2
difficult challenging,3,REJECT,2
sinful sinful,3,REJECT,2
behavior sinful,3,REJECT,2
identify term,3,REJECT,2
term polynomial,3,REJECT,2
abilities skills,3,REJECT,2
rather diagnosis,3,REJECT,2
paranoid schizophrenia,3,REJECT,2
best fits,3,REJECT,2
understand often,3,REJECT,2
trying harm,3,REJECT,2
outside forces,3,REJECT,2
wrath often,3,REJECT,2
distorted perceptions,3,REJECT,2
medication psychotherapy,3,REJECT,2
rebuked someone,3,REJECT,2
hallucinations lead,3,REJECT,2
actions result,3,REJECT,2
groups individuals,3,REJECT,2
heat exchanger,3,REJECT,2
respectively find,3,REJECT,2
severe forms,3,REJECT,2
state mind,3,REJECT,2
erratic unpredictable,3,REJECT,2
caused different,3,REJECT,2
different things,3,REJECT,2
bizarre behaviors,3,REJECT,2
interest expense,3,REJECT,2
delusional disorders,3,REJECT,2
biological basis,3,REJECT,2
processes consciousness,3,REJECT,2
loss ability,3,REJECT,2
way thinks,3,REJECT,2
delusions disorganized,3,REJECT,2
distress disability,3,REJECT,2
ethical implications,3,REJECT,2
psychotic symptoms,3,REJECT,2
causes genetic,3,REJECT,2
difficult detect,3,REJECT,2
laziness lack,3,REJECT,2
day one,3,REJECT,2
nurse client,3,REJECT,2
disease disorder,3,REJECT,2
line phrase,3,REJECT,2
cm sec,3,REJECT,2
reasoning equation,3,REJECT,2
catatonic stupor,3,REJECT,2
plus interest,3,REJECT,2
process costing,3,REJECT,2
difficulty initiating,3,REJECT,2
blame self,3,REJECT,2
conditions medical,3,REJECT,2
like schizophrenia,3,REJECT,2
depression schizophrenia,3,REJECT,2
feelings anger,3,REJECT,2
state given,3,REJECT,2
dsm diagnostic,3,REJECT,2
term implies,3,REJECT,2
individuals communities,3,REJECT,2
different forms,3,REJECT,2
believe certain,3,REJECT,2
following two,3,REJECT,2
known somatic,3,REJECT,2
alienation isolation,3,REJECT,2
understanding awareness,3,REJECT,2
understanding instead,3,REJECT,2
number valence,3,REJECT,2
valence electrons,3,REJECT,2
reasons examples,3,REJECT,2
alzheimer alzheimer,3,REJECT,2
mathrm nacl,3,REJECT,2
god wrath,3,REJECT,2
test faith,3,REJECT,2
affects individuals,3,REJECT,2
h2 islam,3,REJECT,2
h2 islamic,3,REJECT,2
islamic view,3,REJECT,2
simply experiencing,3,REJECT,2
pain numbness,3,REJECT,2
lower abdomen,3,REJECT,2
likely get,3,REJECT,2
goods services,3,REJECT,2
i'm really,3,REJECT,2
difficulty working,3,REJECT,2
symptoms one,3,REJECT,2
effect cash,3,REJECT,2
cash dividends,3,REJECT,2
lcc textbf,3,REJECT,2
materials text,3,REJECT,2
15pt qquad,3,REJECT,2
qquad qquad,3,REJECT,2
array prepare,3,REJECT,2
social implications,3,REJECT,2
characterized range,3,REJECT,2
perceived sins,3,REJECT,2
certain religious,3,REJECT,2
median mode,3,REJECT,2
sales taxes,3,REJECT,2
thought behavior,3,REJECT,2
strong dsm,3,REJECT,2
severe form,3,REJECT,2
strong personality,3,REJECT,2
rare psychiatric,3,REJECT,2
however doesn't,3,REJECT,2
unit utilities,3,REJECT,2
utilities input,3,REJECT,2
unit households,3,REJECT,2
households input,3,REJECT,2
americans supported,3,REJECT,2
supported war,3,REJECT,2
include following,3,REJECT,2
additionally lead,3,REJECT,2
hand important,3,REJECT,2
accountable actions,3,REJECT,2
lead anger,3,REJECT,2
false information,3,REJECT,2
patients disorder,3,REJECT,2
behavior thinking,3,REJECT,2
mental well,3,REJECT,2
isolated withdrawn,3,REJECT,2
dsm defines,3,REJECT,2
text stock,3,REJECT,2
share text,3,REJECT,2
income end,3,REJECT,2
trial balance,3,REJECT,2
merit rating,3,REJECT,2
classifies schizoappective,3,REJECT,2
schizoappective sd,3,REJECT,2
classifies sd,3,REJECT,2
therefore it's,3,REJECT,2
international classification,3,REJECT,2
classification diseases,3,REJECT,2
symptoms therefore,3,REJECT,2
two support,3,REJECT,2
rejected abandoned,3,REJECT,2
seen reflection,3,REJECT,2
societal attitudes,3,REJECT,2
wrath first,3,REJECT,2
symptoms bipolar,3,REJECT,2
behavior choice,3,REJECT,2
onset schizophrenia,3,REJECT,2
affect neighborhood,3,REJECT,2
reckless driving,3,REJECT,2
still deserve,3,REJECT,2
need aware,3,REJECT,2
provide correct,3,REJECT,2
extreme mood,3,REJECT,2
theme episodes,3,REJECT,2
episodes morally,3,REJECT,2
treating bipolar,3,REJECT,2
healthcare practitioner,3,REJECT,2
like health,3,REJECT,2
episodes facing,3,REJECT,2
it's accurate,3,REJECT,2
mood thoughts,3,REJECT,2
thoughts behavior,3,REJECT,2
episodes sinful,3,REJECT,2
commonly believed,3,REJECT,2
condition harmful,3,REJECT,2
members family,3,REJECT,2
manic episode,3,REJECT,2
number explain,3,REJECT,2
potential point,3,REJECT,2
individual's daily,3,REJECT,2
fatigue loss,3,REJECT,2
recurrent thoughts,3,REJECT,2
vote individuals,3,REJECT,2
explain first,3,REJECT,2
fact depression,3,REJECT,2
further stigma,3,REJECT,2
personal hygiene,3,REJECT,2
wash hands,3,REJECT,2
ocd sufferers,3,REJECT,2
resist urges,3,REJECT,2
circle int,3,REJECT,2
persistent thoughts,3,REJECT,2
resist urge,3,REJECT,2
behaviors compulsions,3,REJECT,2
relative frequency,3,REJECT,2
sinfulness moral,3,REJECT,2
society reacts,3,REJECT,2
risk death,3,REJECT,2
often difficult,3,REJECT,2
medication support,3,REJECT,2
greater less,3,REJECT,2
rather manifestation,3,REJECT,2
characterized abnormal,3,REJECT,2
deep seated,3,REJECT,2
delusions parasitism,3,REJECT,2
delusions injury,3,REJECT,2
delusions infestation,3,REJECT,2
refer belief,3,REJECT,2
dealing complex,3,REJECT,2
debilitating symptoms,3,REJECT,2
write out,3,REJECT,2
another medical,3,REJECT,2
paralysis seizures,3,REJECT,2
factitious disorder,3,REJECT,2
secondary gain,3,REJECT,2
faking symptoms,3,REJECT,2
physical disorder,3,REJECT,2
disorder secondary,3,REJECT,2
lack awareness,3,REJECT,2
health needs,3,REJECT,2
experiencing physical,3,REJECT,2
god divine,3,REJECT,2
based religious,3,REJECT,2
array determine,3,REJECT,2
value explain,3,REJECT,2
behaviors now,3,REJECT,2
seeking appropriate,3,REJECT,2
they're good,3,REJECT,2
www nhs,3,REJECT,2
nhs uk,3,REJECT,2
uk livewell,3,REJECT,2
livewell emotionalhealth,3,REJECT,2
emotionalhealth pages,3,REJECT,2
pages eatingdisorders,3,REJECT,2
eatingdisorders aspx,3,REJECT,2
woman man,3,REJECT,2
explain three,3,REJECT,2
data determine,3,REJECT,2
estimate number,3,REJECT,2
large small,3,REJECT,2
food natural,3,REJECT,2
sinful lead,3,REJECT,2
deserve support,3,REJECT,2
following accounts,3,REJECT,2
increase cash,3,REJECT,2
two tailed,3,REJECT,2
following describes,3,REJECT,2
behaviors seem,3,REJECT,2
false sum,3,REJECT,2
terms positive,3,REJECT,2
positive rational,3,REJECT,2
expressions common,3,REJECT,2
common denominator,3,REJECT,2
profit washer,3,REJECT,2
dryer sold,3,REJECT,2
financial information,3,REJECT,2
decision part,3,REJECT,2
reflection moral,3,REJECT,2
idea someone,3,REJECT,2
population mean,3,REJECT,2
generate step,3,REJECT,2
solution solve,3,REJECT,2
message peace,3,REJECT,2
peace love,3,REJECT,2
holistic therapeutic,3,REJECT,2
therapeutic approach,3,REJECT,2
approach rather,3,REJECT,2
right calculate,3,REJECT,2
given theme,3,REJECT,2
tics occur,3,REJECT,2
basal ganglia,3,REJECT,2
hspace 13pt,3,REJECT,2
crucial educate,3,REJECT,2
value makes,3,REJECT,2
conditions medications,3,REJECT,2
distress discomfort,3,REJECT,2
price dollars,3,REJECT,2
dollars unit,3,REJECT,2
stop loss,3,REJECT,2
loss order,3,REJECT,2
impacts individual's,3,REJECT,2
counseling support,3,REJECT,2
discuss two,3,REJECT,2
where person's,3,REJECT,2
different biological,3,REJECT,2
dysphoria refers,3,REJECT,2
refers dysphoria,3,REJECT,2
dysphoria feel,3,REJECT,2
condition person's,3,REJECT,2
sex disorder,3,REJECT,2
disorder psychological,3,REJECT,2
going god's,3,REJECT,2
appearance behavior,3,REJECT,2
even face,3,REJECT,2
mutually exclusive,3,REJECT,2
two distinct,3,REJECT,2
personality states,3,REJECT,2
genetic predispositions,3,REJECT,2
past caused,3,REJECT,2
another personality,3,REJECT,2
individuals empathy,3,REJECT,2
unit unit,3,REJECT,2
computed full,3,REJECT,2
half year,3,REJECT,2
find missing,3,REJECT,2
income continuing,3,REJECT,2
operations underline,3,REJECT,2
past experiences,3,REJECT,2
variable mean,3,REJECT,2
include paralysis,3,REJECT,2
paralysis loss,3,REJECT,2
individuals dnnd,3,REJECT,2
dnsd facing,3,REJECT,2
sin punishment,3,REJECT,2
certain beliefs,3,REJECT,2
beliefs doctrines,3,REJECT,2
belief further,3,REJECT,2
deep emotional,3,REJECT,2
challenging manage,3,REJECT,2
long study,3,REJECT,2
study terms,3,REJECT,2
pairs following,3,REJECT,2
good man,3,REJECT,2
symptoms irritability,3,REJECT,2
someone pmdd,3,REJECT,2
days leading,3,REJECT,2
days period,3,REJECT,2
anger irritability,3,REJECT,2
cycle women,3,REJECT,2
pmdd condition,3,REJECT,2
understand pmdd,3,REJECT,2
suffer pmdd,3,REJECT,2
text citation,3,REJECT,2
modern family,3,REJECT,2
mental stability,3,REJECT,2
deficient argument,3,REJECT,2
different experiences,3,REJECT,2
signal voltage,3,REJECT,2
velocity components,3,REJECT,2
difficult exercise,3,REJECT,2
under control,3,REJECT,2
dozen pizzas,3,REJECT,2
asd unique,3,REJECT,2
diagnosis asd,3,REJECT,2
severe emotional,3,REJECT,2
act differently,3,REJECT,2
math they're,3,REJECT,2
equal mathrm,3,REJECT,2
mathrm min,3,REJECT,2
understand asd,3,REJECT,2
act morally,3,REJECT,2
asd difficulty,3,REJECT,2
right cos,3,REJECT,2
heated circ,3,REJECT,2
asd complex,3,REJECT,2
complex neurodevelopmental,3,REJECT,2
negative reactions,3,REJECT,2
pervasive development,3,REJECT,2
first three,3,REJECT,2
occurs children,3,REJECT,2
parents fault,3,REJECT,2
scream thrash,3,REJECT,2
additionally likely,3,REJECT,2
argument conclusion,3,REJECT,2
conclusion ad,3,REJECT,2
terror sleep,3,REJECT,2
stems belief,3,REJECT,2
blaming themselves,3,REJECT,2
brainwaves help,3,REJECT,2
keep baby,3,REJECT,2
baby middle,3,REJECT,2
challenges strengths,3,REJECT,2
move speak,3,REJECT,2
something going,3,REJECT,2
state body,3,REJECT,2
theta brain,3,REJECT,2
physical body,3,REJECT,2
two parts,3,REJECT,2
